industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Utilities,50000000.0,50000000.0,15/11/2007 00:00:00,1299968644000.0,Southern Gas Trading Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PGS
Consumer Services,9241801.0,9241801.0,25/12/2009 00:00:00,27725403000.0,PGT Holdings Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,PGT
Utilities,1123468046.0,1123468046.0,21/03/2018 00:00:00,21233546069400.0,Power Generation Joint Stock Corporation 3,Electricity,Conventional Electricity,Utilities,PGV
Industrials,50602094.0,50602094.0,05/11/2009 00:00:00,293448357330.0,Phuc Hung Holdings Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PHC
Industrials,20000000.0,20000000.0,17/03/2010 00:00:00,92310000000.0,Hong Ha Vietnam Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PHH
Industrials,7253911.0,7253911.0,13/03/2019 00:00:00,261140796000.0,Hanoi Battery Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,PHN
Industrials,326960000.0,326960000.0,12/08/2015 00:00:00,5415438480000.0,Hai Phong Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PHP
Basic Materials,135499198.0,135499198.0,18/08/2009 00:00:00,5474167599200.0,Phuoc Hoa Rubber Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,PHR
Financials,150009819.0,150009819.0,31/07/2019 00:00:00,2250139935000.0,Phu Hung Securities Corporation,Financial Services,Investment Services,Financial Services,PHS
Telecommunications,3900000.0,3900000.0,22/02/2017 00:00:00,102960000000.0,Petrolimex Information Technology and Telecommunication Joint Stock Company,Fixed Line Telecommunications,Fixed Line Telecommunications,Telecommunications,PIA
Utilities,33339891.0,33339891.0,05/08/2015 00:00:00,493430386800.0,PC3-Investment Joint Stock Company,Electricity,Conventional Electricity,Utilities,PIC
Industrials,4000000.0,4000000.0,22/11/2012 00:00:00,18000000000.0,Petroleum Interior Decoration Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PID
Basic Materials,27500000.0,27500000.0,12/01/2016 00:00:00,332750000000.0,PISICO Binh Dinh Corporation Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,PIS
Consumer Services,15199345.0,15199345.0,24/01/2008 00:00:00,68209080000.0,Petrolimex International Trading Joint Stock Company,General Retailers,Broadline Retailers,Retail,PIT
Financials,17324942.0,17324942.0,18/08/2010 00:00:00,19975658126.0,PIV Joint Stock Company,Real Estate Investment & Services,Real Estate Services,Real Estate,PIV
Utilities,7326928.0,7326928.0,25/12/2006 00:00:00,185369583300.0,Petrolimex Ha Noi Transportation and Trading Joint-Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PJC
Utilities,9000000.0,9000000.0,05/12/2011 00:00:00,94500000000.0,Phu Hoa Tan Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,PJS
Industrials,23040717.0,23040717.0,28/12/2006 00:00:00,202988716770.0,Petrolimex Joint Stock Tanker Company,Industrial Transportation,Marine Transportation,Industrial Goods & Services,PJT
Financials,10000000.0,10000000.0,20/11/2017 00:00:00,55000000000.0,Petroleum Logistic Service and Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,PLA
Basic Materials,80798839.0,80798839.0,27/12/2006 00:00:00,1672509616200.0,Petrolimex Petrochemical Corporation,Chemicals,Specialty Chemicals,Chemicals,PLC
Industrials,1215000.0,1215000.0,07/01/2021 00:00:00,39001500000.0,Petrolimex Engineering Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PLE
Industrials,7192550.0,7192550.0,10/04/2020 00:00:00,17262120000.0,Petec Logistics Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PLO
Basic Materials,70000000.0,70000000.0,21/08/2017 00:00:00,285599375760.0,Pha Le Plastics Manufacturing and Technology Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,PLP
Oil & Gas,1293878081.0,1293878081.0,21/04/2017 00:00:00,39261300061500.0,Vietnam National Petroleum Group,Oil & Gas Producers,Exploration & Production,Oil & Gas,PLX
Basic Materials,12000000.0,12000000.0,07/10/2015 00:00:00,126000000000.0,North PetroVietnam Fertilizer and Chemicals Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,PMB
Health Care,9332573.0,9332573.0,09/10/2009 00:00:00,662612683000.0,Pharmedic Pharmaceutical Medicinal Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,PMC
Utilities,46336278.0,46336278.0,25/01/2018 00:00:00,574569847200.0,Petro Center Corporation,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PMG
Technology,1800000.0,1800000.0,29/06/2016 00:00:00,25200000000.0,Posts and Telecommunications Material Supply Joint Stock Company,Technology Hardware & Equipment,Telecommunications Equipment,Technology,PMJ
Industrials,4200000.0,4200000.0,22/09/2015 00:00:00,48720000000.0,Dam Phu My Packing Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,PMP
Industrials,7227662.0,7227662.0,04/11/2003 00:00:00,158438984000.0,Petroleum Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,PMS
Technology,5000000.0,5000000.0,22/07/2010 00:00:00,39026000000.0,Telvina Vietnam Communication Joint Stock Company,Technology Hardware & Equipment,Telecommunications Equipment,Technology,PMT
Utilities,40000000.0,40000000.0,17/07/2019 00:00:00,1423060913296.0,Phu My Water Supply Joint-Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,PMW
Consumer Services,11040241.0,11040241.0,11/07/2005 00:00:00,99893996750.0,Phuong Nam Cultural Joint Stock Company,Media,Publishing,Media,PNC
Utilities,6666666.0,6666666.0,20/02/2017 00:00:00,50666661600.0,PetroVietnam Oil Nam Dinh Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PND
Consumer Services,9000000.0,9000000.0,05/04/2016 00:00:00,243000000000.0,Phu Nhuan Trading Joint Stock Company,General Retailers,Broadline Retailers,Retail,PNG
Consumer Goods,246247860.0,246247860.0,23/03/2009 00:00:00,26715823824600.0,Phu Nhuan Jewelry Joint Stock Company,Personal Goods,Personal Products,Personal & Household Goods,PNJ
Industrials,16100000.0,16100000.0,17/05/2019 00:00:00,299460000000.0,Huu Phu - Newport Corporation,Industrial Transportation,Marine Transportation,Industrial Goods & Services,PNP
Industrials,9282802.0,9282802.0,12/01/2017 00:00:00,68688812800.0,Phu Nhuan Technical Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PNT
Utilities,10900000.0,10900000.0,29/09/2017 00:00:00,553720000000.0,Thai Binh Petrovietnam Oil Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,POB
Basic Materials,279676336.0,279676336.0,20/04/2010 00:00:00,1531989503000.0,Pomina Steel Corporation,Industrial Metals & Mining,Steel,Basic Resources,POM
Oil & Gas,40000000.0,40000000.0,25/11/2016 00:00:00,400400000000.0,PTSC Offshore Services Joint Stock Company,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,POS
Technology,19430006.0,19430006.0,20/12/2006 00:00:00,355569109800.0,Post and Telecommunication Equipment JSC,Technology Hardware & Equipment,Computer Hardware,Technology,POT
Utilities,12499612.0,12499612.0,23/09/2010 00:00:00,101496849440.0,Vung Ang Petroleum Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,POV
Utilities,2341871600.0,2341871600.0,06/03/2018 00:00:00,25643494020000.0,PetroVietnam Power Corporation,Electricity,Conventional Electricity,Utilities,POW
Utilities,326235000.0,326235000.0,26/01/2007 00:00:00,4087816438500.0,Pha Lai Thermal Power Joint Stock Company,Electricity,Conventional Electricity,Utilities,PPC
Industrials,2000000.0,2000000.0,21/09/2011 00:00:00,30600000000.0,PP Enterprise Investment Consultancy Joint Stock Company,Support Services,Business Support Services,Industrial Goods & Services,PPE
Consumer Goods,74670891.0,74670891.0,23/08/2017 00:00:00,1457874475884.0,Phong Phu Corporation,Personal Goods,Clothing & Accessories,Personal & Household Goods,PPH
Financials,48290629.0,48290629.0,12/04/2010 00:00:00,33803440300.0,Pacific Infrastructure Project Development And Investment Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,PPI
Health Care,8799991.0,8799991.0,18/07/2011 00:00:00,116159881200.0,Phong Phu Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,PPP
Industrials,15000000.0,15000000.0,07/01/2011 00:00:00,157500000000.0,PetroVietnam Power Services Joint Stock Company,Support Services,Business Support Services,Industrial Goods & Services,PPS
Utilities,15000000.0,15000000.0,17/06/2022 00:00:00,318870000000.0,Petro Times Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PPT
Utilities,8651926.0,8651926.0,02/03/2016 00:00:00,74751792000.0,Petrovietnam Oil Phu Yen Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PPY
Industrials,30000000.0,30000000.0,04/10/2019 00:00:00,120000000000.0,PTSC Quang Ngai Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PQN
Industrials,1200000.0,1200000.0,29/11/2010 00:00:00,37800000000.0,Portserco Logistics Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,PRC
Financials,72800000.0,72800000.0,24/12/2020 00:00:00,2192400000000.0,PVI Reinsurance Joint Stock Corporation,Nonlife Insurance,Reinsurance,Insurance,PRE
Consumer Goods,3000000.0,3000000.0,10/10/2014 00:00:00,17700000000.0,Viet Nam  Procimex Joint Stock Company,Food Producers,Food Products,Food & Beverage,PRO
Consumer Goods,300000000.0,300000000.0,07/05/2018 00:00:00,2840100000000.0,Binh Duong Producing and Trading Corporation,Food Producers,Farming & Fishing,Food & Beverage,PRT
Industrials,50000000.0,50000000.0,25/02/2010 00:00:00,285000000000.0,Sao Mai - Ben Dinh Petroleum Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PSB
Industrials,7200000.0,7200000.0,29/12/2006 00:00:00,105120000000.0,Petrolimex Saigon Transportation And Service Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,PSC
Consumer Services,30682623.0,30682623.0,28/06/2013 00:00:00,690052175700.0,Petroleum General Distribution Services Joint Stock Company,General Retailers,Specialty Retailers,Retail,PSD
Basic Materials,12500000.0,12500000.0,18/03/2015 00:00:00,141250000000.0,South-East PetroVietnam Fertilizer and Chemicals Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,PSE
Industrials,35000000.0,35000000.0,15/03/2011 00:00:00,46515000000.0,Saigon Petroleum Construction and Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PSG
Utilities,126196780.0,126196780.0,24/06/2020 00:00:00,523604587000.0,Nam Song Hau Trading Investing Petroleum Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PSH
Financials,59841300.0,59841300.0,21/07/2010 00:00:00,323143020000.0,Petrovietnam Securities Incorporated,Financial Services,Investment Services,Financial Services,PSI
Consumer Goods,11812500.0,11812500.0,17/05/2010 00:00:00,174825000000.0,Phu Son LiveStock Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,PSL
Industrials,40000000.0,40000000.0,29/06/2017 00:00:00,440000000000.0,PTSC Thanh Hoa Technical Services Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PSN
Industrials,40000000.0,40000000.0,10/11/2009 00:00:00,283960000000.0,Dinh Vu Petroleum Service Port Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,PSP
Basic Materials,17000000.0,17000000.0,05/07/2013 00:00:00,137700000000.0,South West PetroVietNam Fertilizer and Chemicals Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,PSW
Basic Materials,68038403.0,68038403.0,22/07/2011 00:00:00,2990287811850.0,Phu Tai Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,PTB
Industrials,32307324.0,32307324.0,15/12/2008 00:00:00,173512853360.0,ICAPITAL Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PTC
Industrials,3200000.0,3200000.0,14/01/2011 00:00:00,45760000000.0,Phuc Thinh Design Construction Trading Corporation,Construction & Materials,Heavy Construction,Construction & Materials,PTD
Industrials,12500000.0,12500000.0,12/08/2015 00:00:00,48523104000.0,Phu Tho Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,PTE
Consumer Goods,4996185.0,4996185.0,04/01/2010 00:00:00,1498855500.0,Phan Thiet Garment Import Export Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,PTG
Utilities,3503164.0,3503164.0,23/03/2010 00:00:00,50095245200.0,Ha Tay Petrolimex Transportation and Service JSC,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PTH
Financials,80395709.0,80395709.0,02/03/2011 00:00:00,3738400468500.0,Post & Telecommunication Joint Stock Insurance Corporation,Nonlife Insurance,Property & Casualty Insurance,Insurance,PTI
Financials,100000000.0,100000000.0,22/09/2010 00:00:00,326254764000.0,Victory Capital Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,PTL
Financials,5801924.0,5801924.0,14/10/2022 00:00:00,37712506000.0,Khanh Hoa House Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,PTN
Industrials,1200000.0,1200000.0,20/06/2017 00:00:00,21600000000.0,Post and Telecommunication Services Construction Work Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PTO
Telecommunications,6800000.0,6800000.0,10/12/2009 00:00:00,93399138000.0,Post Printing And Telecommunication Services Joint Stock Company,Fixed Line Telecommunications,Fixed Line Telecommunications,Telecommunications,PTP
Industrials,5568000.0,5568000.0,01/12/2006 00:00:00,54566400000.0,Hai Phong Petrolimex Transportation and Services Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,PTS
Industrials,10000000.0,10000000.0,29/04/2010 00:00:00,113960000000.0,Indochina Petroleum Transportation Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,PTT
Oil & Gas,20000000.0,20000000.0,05/11/2019 00:00:00,87000000000.0,Petroleum Trading Joint Stock Company,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,PTV
Industrials,5847685.0,5847685.0,30/07/2018 00:00:00,2923842500.0,Petrolimex Nghe Tinh Transportation and Service Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,PTX
Financials,37350000.0,37350000.0,16/12/2010 00:00:00,77424480000.0,PV2 Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,PV2
Industrials,21846000.0,21846000.0,12/12/2008 00:00:00,36417282000.0,PetroVietnam - Nghe An Construction Joint Stock Corporation,Construction & Materials,Heavy Construction,Construction & Materials,PVA
Oil & Gas,21599998.0,21599998.0,24/12/2013 00:00:00,257039976200.0,PetroVietnam Coating Joint Stock Company,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,PVB
Oil & Gas,50000000.0,50000000.0,15/11/2007 00:00:00,635000000000.0,Petrovietnam Chemical and Services Corporation,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,PVC
Oil & Gas,556296006.0,556296006.0,05/12/2006 00:00:00,9950252107400.0,PetroVietNam Driling & Well Services Corporation,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,PVD
Oil & Gas,25000000.0,25000000.0,02/01/2008 00:00:00,89525000000.0,PetroVietnam Engineering Corporation,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,PVE
Utilities,36500000.0,36500000.0,07/01/2009 00:00:00,262800000000.0,Petro Vietnam LPG Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,PVG
Industrials,21000000.0,21000000.0,19/05/2017 00:00:00,54600000000.0,Thanh Hoa Petroleum Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,PVH
