"symbol","action","fullName","firstName","lastName","amount","asset","disclosureYear","disclosureDate","transactionDate","url"
"PH","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Parker-Hannifin Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"OTIS","sale_full","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Otis Worldwide Corporation","2020","2020-08-15","2020-07-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"ORLY","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","OReilly Automotive, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"NVS","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Novartis Ag","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"NEE","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","NextEra Energy, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"MDLZ","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Mondelez International, Inc. - Class A","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"MSFT","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Microsoft Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"MDT","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Medtronic plc. Ordinary Shares","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"MMC","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Marsh & McLennan Companies, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"LOW","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Lowes Companies, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"LMT","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Lockheed Martin Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"JPM","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","JP Morgan Chase & Co.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"JNJ","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Johnson & Johnson","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","JNL/PIMCO INVESTMENT GRADE CREDIT BOND","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/MELLON S&P 400 MIDCAP INDEX","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/MELLON NASDAQ 100 INDEX","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/MELLON EQuITY INCOME","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","JNL/MC INFO TECH SECTOR","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","JNL/JPMORGAN HEDGED EQUITY","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/GS DIVIDEND INC & GR","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","JNL/FR TEMP GLBLMULTIBOND","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","JNL/FIRST STATE GLObAL INFRASTRuCTuRE","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL ISHARES TACTICAL GROWTH","2020","2020-08-15","2020-07-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"ICE","sale_full","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Intercontinental Exchange Inc.","2020","2020-08-15","2020-07-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"ICE","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Intercontinental Exchange Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"INTC","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Intel Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"ICLR","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","ICON plc - Ordinary Shares","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"HON","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Honeywell International Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"HD","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Home Depot, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$250,001 - $500,000","Gb EQ/Moderate Growth Strategy","2020","2020-08-15","2020-07-08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Gb EQ/Ab Dynamic Mod Growth","2020","2020-08-15","2020-07-08","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"XOM","sale_full","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Exxon Mobil Corporation","2020","2020-08-15","2020-07-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"EXAS","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Exact Sciences Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"DG","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Dollar General Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"CR","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Crane Co.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"COST","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Costco Wholesale Corporation","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"CMCSA","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Comcast Corporation - Class A","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"KO","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Coca-Cola Company","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"CB","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Chubb Limited","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"CARR","sale_full","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Carrier Global Corporation","2020","2020-08-15","2020-07-22","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"BLK","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","BlackRock, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"AMP","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Ameriprise Financial, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"AMZN","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Amazon.com, Inc.","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"ACN","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Accenture plc Class A Ordinary Shares","2020","2020-08-15","2020-07-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf"
"WMB","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Williams Companies, Inc.","2020","2020-07-20","2020-06-29","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"MSFT","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Microsoft Corporation","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/PIMCO INVESTMENT GRADE CREDIT BOND","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","JNL/MELLON S&P 400 MIDCAP INDEX","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","JNL/MELLON NASDAQ 100 INDEX","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","JNL/MELLON EQUITY INCOME","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/MC INFO TECH SECTOR","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/JPMORGAN HEDGED EQUITY","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","JNL/GS DIVIDEND INC & GR","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/FRANKLIN TEMP GLBLMULTIBOND","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/FIRST STATE GLOBAL INFRASTRUCTURE","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","JNL ISHARES TACTICAL GROWTH","2020","2020-07-20","2020-06-11","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"XOM","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Exxon Mobil Corporation","2020","2020-07-20","2020-06-10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$250,001 - $500,000","AST PRUDENTIAL GROWTH ALLOCATION","2020","2020-07-20","2020-06-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$250,001 - $500,000","AST GOLDMAN SACHS MULTI- ASSET","2020","2020-07-20","2020-06-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$250,001 - $500,000","AST BLACKROCK GLOBAL STRATEGIES PORT","2020","2020-07-20","2020-06-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"--","exchange","Hon. Kevin Hern","Kevin","Hern","$250,001 - $500,000","AST ACADEMIC STRATEGIES ASSET ALLOC PORT","2020","2020-07-20","2020-06-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016983.pdf"
"TXN","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Texas Instruments Incorporated","2020","2020-06-16","2020-05-18","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016796.pdf"
"OKE","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","ONEOK, Inc.","2020","2020-06-16","2020-05-14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016796.pdf"
"MMP","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Magellan Midstream Partners L.P. Limited Partnership","2020","2020-06-16","2020-05-15","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016796.pdf"
"ACN","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Accenture plc Class A Ordinary Shares","2020","2020-06-16","2020-05-15","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016796.pdf"
"TMO","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Thermo Fisher Scientific Inc","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"MSFT","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Microsoft Corporation","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"LIN","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Linde plc Ordinary Share","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/JPMORGAN Hedged Equity","2020","2020-05-15","2020-04-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/JPMORGAN Hedged Equity","2020","2020-05-15","2020-02-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"--","sale_full","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/FAMCO Flex Core Covered Call Fund","2020","2020-05-15","2020-04-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"--","sale_full","Hon. Kevin Hern","Kevin","Hern","$50,001 - $100,000","JNL/FAMCO Flex Core Coverd Call Fund","2020","2020-05-15","2020-04-24","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"ECL","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Ecolab Inc.","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"DHR","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Danaher Corporation","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"BA","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Boeing Company","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"BDX","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Becton, Dickinson and Company","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"AMT","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","American Tower Corporation","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"ADBE","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Adobe Inc.","2020","2020-05-15","2020-04-09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf"
"WPX","purchase","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","WPX Energy, Inc.","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"WPX","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","WPX Energy, Inc.","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"WMB","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Williams Companies, Inc.","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"WMB","purchase","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","Williams Companies, Inc.","2020","2020-04-16","2020-03-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"TXN","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Texas Instruments Incorporated","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"OKE","purchase","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","ONEOK, Inc.","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"--","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","MORGAN STANLEY FIN LLC MTN ZERO CPN","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"MSFT","purchase","Hon. Kevin Hern","Kevin","Hern","$250,001 - $500,000","Microsoft Corporation","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"MMP","purchase","Hon. Kevin Hern","Kevin","Hern","$15,001 - $50,000","Magellan Midstream Partners L.P. Limited Partnership","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"MMP","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Magellan Midstream Partners L.P. Limited Partnership","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"HD","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Home Depot, Inc.","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"AMZN","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Amazon.com, Inc.","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"ACN","purchase","Hon. Kevin Hern","Kevin","Hern","$100,001 - $250,000","Accenture plc Class A Ordinary Shares","2020","2020-04-16","2020-03-26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf"
"QSY","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","WisdomTree U.S. Quality Shareholder Yield Fund","2020","2020-03-17","2020-02-14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016254.pdf"
"WBA","sale_full","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","Walgreens Boots Alliance, Inc.","2020","2020-03-17","2020-02-27","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016254.pdf"
"OKE","purchase","Hon. Kevin Hern","Kevin","Hern","$1,001 - $15,000","ONEOK, Inc.","2020","2020-03-17","2020-02-14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016254.pdf"
